geneID	control	heat
MAA_04011	2677	1006
MAA_04012	93	393
MAA_04013	3	13
MAA_04014	33	2897
MAA_04015	13	845
MAA_04016	142	402
MAA_04017	191	818
MAA_04018	226	145
MAA_04019	2564	1709
MAA_04020	201	271
MAA_04021	2	0
MAA_04022	356	410
MAA_04023	846	1028
MAA_04024	211	576
MAA_04025	324	502
MAA_04026	141	221
MAA_04027	174	280
MAA_04028	335	542
MAA_04029	133	569
MAA_04030	3	1
MAA_04031	22	16
MAA_04032	62	47
MAA_04033	35	43
MAA_04034	2	7
MAA_04035	4	19
MAA_04036	3	5
MAA_04037	220	267
MAA_04038	320	937
MAA_04039	45	303
MAA_04040	15	17
MAA_04041	0	1
MAA_04042	533	662
MAA_04043	256	483
MAA_04044	352	305
MAA_04045	586	641
MAA_04046	11257	6331
MAA_04047	257	562
MAA_04048	14	69
MAA_04049	716	339
MAA_04050	139	188
MAA_04051	2	6
MAA_04052	88	411
MAA_04053	27	82
MAA_04054	149	76
MAA_04055	50	61
MAA_04056	198	548
MAA_04057	3	5
MAA_04058	29	42
MAA_04059	90	338
MAA_04060	52	165
MAA_04061	119	190
MAA_04062	17	83
MAA_04063	733	279
MAA_04064	3455	1238
MAA_04065	236	712
MAA_04066	3608	785
MAA_04067	61	89
MAA_04068	1353	385
MAA_04069	166	537
MAA_04070	450	437
MAA_04071	872	660
MAA_04072	2794	714
MAA_04073	806	756
MAA_04074	22	66
MAA_04075	1674	1778
MAA_04076	109	93
MAA_04077	17399	4945
MAA_04078	206	1137
MAA_04079	140	662
MAA_04080	651	1893
MAA_04081	116	132
MAA_04082	2	3
MAA_04083	77	304
MAA_04084	3	11
MAA_04085	255	874
MAA_04086	580	681
MAA_04087	13	18
MAA_04088	915	474
MAA_04089	134	34
MAA_04090	183	35
MAA_04091	1704	1384
MAA_04092	11	29
MAA_04093	237	443
MAA_04094	135	230
MAA_04096	700	758
MAA_04097	2	6
MAA_04098	272	57
MAA_04099	405	243
MAA_04100	103	93
MAA_04101	90	151
MAA_04102	222	320
MAA_04103	77	303
MAA_04104	186	159
MAA_04105	2993	1296
MAA_04106	772	3290
MAA_04107	80	162
MAA_04108	213	397
MAA_04109	432	441
MAA_04110	59	63
MAA_04111	143	199
MAA_04112	291	703
MAA_04113	68	35
MAA_04114	284	319
MAA_04115	39	92
MAA_04116	4	9
MAA_04117	3	64
MAA_04118	2700	6102
MAA_04119	27	51
MAA_04120	377	417
MAA_04121	1	10
MAA_04122	206	95
MAA_04123	7	35
MAA_04124	286	359
MAA_04125	393	1584
MAA_04126	236	31
MAA_04127	705	1417
MAA_04128	3172	3693
MAA_04129	33	55
MAA_04130	152	444
MAA_04131	883	731
MAA_04132	707	175
MAA_04133	657	795
MAA_04134	40	38
MAA_04135	21	53
MAA_04136	637	767
MAA_04137	8	12
MAA_04138	320	564
MAA_04139	12	15
MAA_04140	48	49
MAA_04141	192	228
MAA_04142	21	11
MAA_04143	55	170
MAA_04144	2973	2160
MAA_04145	383	1006
MAA_04146	969	663
MAA_04147	14	71
MAA_04148	119	300
MAA_04149	4392	1146
MAA_04150	830	540
MAA_04151	77	161
MAA_04152	1772	943
MAA_04153	148	471
MAA_04154	28	111
MAA_04155	484	425
MAA_04156	2459	2294
MAA_04157	791	323
MAA_04158	114	420
MAA_04159	447	735
MAA_04160	1	7
MAA_04161	120	233
MAA_04162	56	20
MAA_04163	60	53
MAA_04164	141	89
MAA_04165	33	21
MAA_04166	35	24
MAA_04167	6	31
MAA_04168	45	470
MAA_04169	31	30
MAA_04170	944	867
MAA_04171	28	32
MAA_04172	530	554
MAA_04173	9	9
MAA_04174	799	741
MAA_04175	89	65
MAA_04176	942	1278
MAA_04177	57	64
MAA_04178	111	230
MAA_04179	176	106
MAA_04180	2	0
MAA_04181	125	134
MAA_04182	68	35
MAA_04183	196	727
MAA_04184	171	187
MAA_04185	9	73
MAA_04186	2	11
MAA_04187	32	13
MAA_04188	43	60
MAA_04189	275	592
MAA_04190	73	91
MAA_04191	2	6
MAA_04192	12	12
MAA_04193	143	229
MAA_04194	371	454
MAA_04195	231	214
MAA_04196	6	35
MAA_04197	190	208
MAA_04198	371	426
MAA_04199	249	321
MAA_04200	32	37
MAA_04201	762	785
MAA_04202	1262	518
MAA_04203	140	319
MAA_04204	262	144
MAA_04205	246	278
MAA_04206	128	24
MAA_04207	63	46
MAA_04208	26	55
MAA_04209	172	177
MAA_04210	168	174
MAA_04211	297	1060
MAA_04212	845	754
MAA_04213	313	159
MAA_04214	57	250
MAA_04215	221	190
MAA_04216	309	375
MAA_04217	522	724
MAA_04218	514	2244
MAA_04219	251	288
MAA_04220	276	725
MAA_04221	25	10
MAA_04222	10	58
MAA_04223	1152	776
MAA_04224	47	90
MAA_04225	82	137
MAA_04226	134	76
MAA_04227	334	438
MAA_04228	1243	1177
MAA_04229	27	133
MAA_04230	475	409
MAA_04232	1052	915
MAA_04233	279	233
MAA_04234	2349	2211
MAA_04235	1297	1232
MAA_04236	833	409
MAA_04237	128	179
MAA_04238	650	602
MAA_04239	132	247
MAA_04240	22	33
MAA_04241	13	15
MAA_04242	1719	725
MAA_04243	539	480
MAA_04244	110	283
MAA_04245	184	468
MAA_04246	928	543
MAA_04247	579	832
MAA_04248	118	144
MAA_04249	265	15
MAA_04250	10	47
MAA_04251	2	24
MAA_04252	64	29
MAA_04253	238	249
MAA_04254	1112	135
MAA_04255	1108	1078
MAA_04256	409	605
MAA_04257	137	240
MAA_04258	200	413
MAA_04259	13	19
MAA_04260	292	792
MAA_04261	29	32
MAA_04262	46	122
MAA_04263	157	156
MAA_04264	13	173
MAA_04265	1803	1020
MAA_04266	413	327
MAA_04267	301	448
MAA_04268	2875	4099
MAA_04269	316	341
MAA_04270	354	483
MAA_04271	499	256
MAA_04272	302	341
MAA_04273	10	65
MAA_04274	55	74
MAA_04275	234	329
MAA_04276	719	1623
MAA_04277	136	47
MAA_04278	24	23
MAA_04279	3008	3323
MAA_04280	167	594
MAA_04281	450	356
MAA_04282	394	397
MAA_04283	15	13
MAA_04284	521	359
MAA_04285	458	390
MAA_04286	0	1
MAA_04287	49	106
MAA_04288	824	600
MAA_04289	46	75
MAA_04290	162	577
MAA_04291	134	188
MAA_04292	31	100
MAA_04293	652	464
MAA_04294	21	34
MAA_04295	1	8
MAA_04296	74	100
MAA_04297	417	502
MAA_04299	861	959
MAA_04300	2088	1394
MAA_04301	60	30
MAA_04302	656	185
MAA_04303	4188	1267
MAA_04304	429	281
MAA_04305	21	42
MAA_04306	46	18
MAA_04307	39	63
MAA_04308	45	76
MAA_04309	3	16
MAA_04310	1932	761
MAA_04311	84	55
MAA_04312	778	578
MAA_04313	122	366
MAA_04314	840	1268
MAA_04315	246	105
MAA_04316	386	535
MAA_04317	110	154
MAA_04318	97	80
MAA_04319	7	0
MAA_04320	1049	1252
MAA_04321	62	175
MAA_04322	286	1233
MAA_04323	1334	995
MAA_04324	648	340
MAA_04325	695	2649
MAA_04326	435	368
MAA_04327	163	134
MAA_04328	332	180
MAA_04329	163	460
MAA_04330	636	1429
MAA_04331	923	665
MAA_04332	99	101
MAA_04333	121	251
MAA_04334	341	299
MAA_04335	14	24
MAA_04336	145	178
MAA_04337	49	25
MAA_04338	1457	1045
MAA_04339	280	401
MAA_04340	54	108
MAA_04341	331	130
MAA_04342	291	1271
MAA_04343	1676	2010
MAA_04344	30	29
MAA_04345	2536	1122
MAA_04346	45	42
MAA_04347	15	2
MAA_04348	8	35
MAA_04349	210	823
MAA_04350	173	262
MAA_04351	74	225
MAA_04352	28	19
MAA_04353	543	549
MAA_04354	299	389
MAA_04355	43	24
MAA_04356	143	227
MAA_04357	106	161
MAA_04358	302	671
MAA_04359	68	472
MAA_04360	54	274
MAA_04361	178	169
MAA_04362	127	138
MAA_04363	524	819
MAA_04364	147	98
MAA_04365	489	442
MAA_04366	472	152
MAA_04367	291	752
MAA_04368	1071	846
MAA_04369	15	17
MAA_04370	288	65
MAA_04371	579	907
MAA_04372	437	643
MAA_04373	61	114
MAA_04374	0	0
MAA_04375	2	8
MAA_04376	72	99
MAA_04377	18	2
MAA_04378	3	4
MAA_04379	5	4
MAA_04380	96	322
MAA_04381	264	299
MAA_04382	582	144
MAA_04383	1863	1545
MAA_04384	233	291
MAA_04385	103	114
MAA_04386	81	297
MAA_04387	35	73
MAA_04388	25	43
MAA_04389	15	27
MAA_04390	9	55
MAA_04391	382	252
MAA_04392	333	265
MAA_04393	246	32
MAA_04394	415	389
MAA_04395	2	19
MAA_04396	175	158
MAA_04397	804	531
MAA_04398	3445	1970
MAA_04399	64	546
MAA_04400	10	114
MAA_04401	306	419
MAA_04402	3120	3558
MAA_04403	1521	825
MAA_04404	2	3
MAA_04405	0	0
MAA_04406	5162	67
MAA_04407	5	1
MAA_04408	0	0
MAA_04409	15	0
MAA_04410	552	93
MAA_04411	0	0
MAA_04412	3	3
MAA_04414	17	15
MAA_04415	0	0
MAA_04416	72	75
MAA_04417	74	20
MAA_04418	46	94
MAA_04419	12	12
MAA_04420	119	80
MAA_04421	623	596
MAA_04422	7	21
MAA_04423	1567	1561
MAA_04424	743	2893
MAA_04425	54	202
MAA_04426	137	678
MAA_04427	807	491
MAA_04428	530	340
MAA_04429	143	145
MAA_04430	0	0
MAA_04431	245	194
MAA_04432	27	11
MAA_04433	32	7
MAA_04434	21	16
MAA_04435	12	7
MAA_04436	40	23
MAA_04437	0	0
MAA_04438	4	0
MAA_04439	28	18
MAA_04440	0	0
MAA_04441	1	0
MAA_04442	295	365
MAA_04443	511	724
MAA_04444	77	66
MAA_04445	213	85
MAA_04446	475	404
MAA_04447	388	198
MAA_04448	308	246
MAA_04449	5417	4607
MAA_04450	13	24
MAA_04451	120	376
MAA_04452	1576	1504
MAA_04453	241	634
MAA_04454	31	155
MAA_04455	1	0
MAA_04456	4459	3506
MAA_04457	463	272
MAA_04458	181	334
MAA_04459	424	999
MAA_04460	495	605
MAA_04462	163	213
MAA_04463	31	38
MAA_04464	100	958
MAA_04465	23	88
MAA_04466	15	45
MAA_04467	735	797
MAA_04468	113	118
MAA_04469	72	464
MAA_04470	691	838
MAA_04472	1173	1282
MAA_04473	632	770
MAA_04474	359	493
MAA_04475	118	214
MAA_04476	14	45
MAA_04477	105	223
MAA_04478	421	392
MAA_04479	25	61
MAA_04480	361	519
MAA_04482	295	986
MAA_04483	119	278
MAA_04484	137	282
MAA_04485	861	620
MAA_04486	502	479
MAA_04487	64	74
MAA_04488	271	397
MAA_04489	238	315
MAA_04490	856	671
MAA_04491	531	438
MAA_04492	80	87
MAA_04493	264	394
MAA_04494	231	179
MAA_04495	111	128
MAA_04496	137	158
MAA_04497	10	16
MAA_04498	109	68
MAA_04499	850	1508
MAA_04500	52	91
MAA_04501	10	39
MAA_04502	252	676
MAA_04503	35	69
MAA_04504	249	1069
MAA_04505	175	245
MAA_04506	1114	1032
MAA_04507	32	46
MAA_04508	4	16
MAA_04509	36	89
MAA_04510	155	319
MAA_04511	158	480
MAA_04512	220	3186
MAA_04513	51	123
MAA_04514	145	426
MAA_04515	136	233
MAA_04516	36	142
MAA_04517	6	7
MAA_04518	95	23
MAA_04519	553	211
MAA_04520	5	24
MAA_04521	278	417
MAA_04522	79	68
MAA_04523	991	548
MAA_04524	1605	1121
MAA_04525	88	250
MAA_04526	59	53
MAA_04527	500	687
MAA_04528	1214	851
MAA_04529	554	528
MAA_04530	87	152
MAA_04531	585	744
MAA_04532	207	433
MAA_04533	357	1577
MAA_04534	1613	899
MAA_04535	638	422
MAA_04536	4477	1510
MAA_04537	88	99
MAA_04538	808	347
MAA_04539	959	505
MAA_04540	91	255
MAA_04541	3	19
MAA_04542	50	33
MAA_04543	88	84
MAA_04544	66	54
MAA_04545	11	11
MAA_04546	101	122
MAA_04547	59	98
MAA_04548	14	22
MAA_04549	675	969
MAA_04550	1259	1035
MAA_04551	1470	3447
MAA_04552	109	215
MAA_04553	299	169
MAA_04554	364	290
MAA_04555	85	75
MAA_04556	90	121
MAA_04557	21	18
MAA_04558	88	139
MAA_04559	6	53
MAA_04560	124	243
MAA_04561	1	18
MAA_04562	0	1
MAA_04563	218	666
MAA_04564	48	178
MAA_04565	632	1030
MAA_04566	87	357
MAA_04567	579	683
MAA_04568	148	446
MAA_04569	4	7
MAA_04570	39	24
MAA_04571	539	826
MAA_04572	427	394
MAA_04573	952	589
MAA_04574	21	65
MAA_04575	601	790
MAA_04576	71	116
MAA_04577	46	188
MAA_04578	213	421
MAA_04579	27	137
MAA_04580	191	474
MAA_04581	4	25
MAA_04582	271	444
MAA_04583	166	1071
MAA_04584	1986	549
MAA_04585	8	30
MAA_04586	42	178
MAA_04587	258	238
MAA_04588	5	50
MAA_04589	44	225
MAA_04590	79	297
MAA_04591	143	322
MAA_04592	47	140
MAA_04593	39	164
MAA_04594	695	537
MAA_04595	3792	2120
MAA_04596	60	82
MAA_04597	683	959
MAA_04598	10	24
MAA_04599	75	298
MAA_04600	895	1562
MAA_04601	804	412
MAA_04602	96	81
MAA_04603	297	450
MAA_04604	156	227
MAA_04605	167	170
MAA_04606	372	246
MAA_04607	428	406
MAA_04608	39	5
MAA_04609	5	20
MAA_04610	865	953
MAA_04611	295	334
MAA_04612	4	741
MAA_04613	71	33
MAA_04614	61	58
MAA_04615	417	456
MAA_04616	225	45
MAA_04617	601	140
MAA_04618	579	733
MAA_04619	1242	1083
MAA_04620	400	513
MAA_04621	848	2199
MAA_04622	1202	877
MAA_04623	564	514
MAA_04624	27	177
MAA_04625	47	318
MAA_04626	16	61
MAA_04627	619	524
MAA_04628	238	288
MAA_04629	27	40
MAA_04630	168	179
MAA_04631	32	174
MAA_04632	60	96
MAA_04633	13	13
MAA_04634	9	3
MAA_04635	400	171
MAA_04636	10	11
MAA_04637	2	10
MAA_04638	9	3
MAA_04639	70	38
MAA_04640	258	444
MAA_04641	156	184
MAA_04642	2143	679
MAA_04643	8	25
MAA_04644	109	444
MAA_04645	34	63
MAA_04646	39	397
MAA_04647	418	1244
MAA_04648	290	478
MAA_04649	50	116
MAA_04650	5	4
MAA_04651	74	414
MAA_04652	110	88
MAA_04653	2149	1295
MAA_04654	233	331
MAA_04655	3082	2187
MAA_04656	715	392
MAA_04657	261	221
MAA_04658	655	1624
MAA_04659	604	591
MAA_04660	1661	614
MAA_04661	156	288
MAA_04662	273	303
MAA_04663	97	160
MAA_04664	8	25
MAA_04665	48	91
MAA_04666	24	44
MAA_04667	15	111
MAA_04668	22	83
MAA_04670	50	114
MAA_04671	45	72
MAA_04672	603	734
MAA_04673	2836	4199
MAA_04674	152	240
MAA_04675	103	733
MAA_04676	33	492
MAA_04677	843	684
MAA_04678	4820	3419
MAA_04679	397	324
MAA_04680	16	21
MAA_04681	977	920
MAA_04682	43	68
MAA_04683	364	400
MAA_04684	12	12
MAA_04685	140	40
MAA_04686	568	507
MAA_04688	77	434
MAA_04689	139	138
MAA_04690	19	33
MAA_04691	11	26
MAA_04692	20	51
MAA_04693	257	213
MAA_04694	9	11
MAA_04695	0	0
MAA_04696	1	0
MAA_04697	27	11
MAA_04698	236	280
MAA_04699	2	6
MAA_04700	52	49
MAA_04701	2213	1342
MAA_04702	7125	2499
MAA_04703	2166	450
MAA_04704	5	3
MAA_04705	2	16
MAA_04706	86	114
MAA_04707	524	332
MAA_04708	1056	754
MAA_04709	35	356
MAA_04710	22	64
MAA_04711	12	183
MAA_04712	1253	411
MAA_04713	114	1185
MAA_04714	15542	7586
MAA_04715	5230	3420
MAA_04716	17	9
MAA_04717	4	2
MAA_04718	57	110
MAA_04719	163	136
MAA_04720	719	555
MAA_04721	37	71
MAA_04722	361	321
MAA_04723	385	538
MAA_04724	282	310
MAA_04725	350	195
MAA_04726	7745	22746
MAA_04727	17	72
MAA_04728	2	1
MAA_04729	39	69
MAA_04730	35	28
MAA_04731	347	905
MAA_04732	498	704
MAA_04733	616	377
MAA_04734	930	669
MAA_04735	93	79
MAA_04736	16	11
MAA_04737	144	80
MAA_04738	58	37
MAA_04739	467	733
MAA_04740	210	337
MAA_04741	37	48
MAA_04742	1971	1597
MAA_04743	192	312
MAA_04744	3	20
MAA_04745	40	336
MAA_04746	0	9
MAA_04747	255	384
MAA_04748	334	404
MAA_04749	629	690
MAA_04750	16	301
MAA_04751	339	260
MAA_04752	10	68
MAA_04753	19	65
MAA_04754	119	141
MAA_04755	67	358
MAA_04756	0	9
MAA_04757	11	19
MAA_04758	9	37
MAA_04759	88	47
MAA_04760	0	0
MAA_04761	0	3
MAA_04762	1830	89
MAA_04763	0	0
MAA_04764	115	66
MAA_04765	267	295
MAA_04766	1602	329
MAA_04767	705	465
MAA_04768	4471	1900
MAA_04769	1036	477
MAA_04770	2582	363
MAA_04771	1305	1587
MAA_04772	6	6
MAA_04773	169	248
MAA_04774	45	10
MAA_04775	2	0
MAA_04777	2	13
MAA_04778	11	15
MAA_04779	0	0
MAA_04780	0	0
MAA_04781	2	1
MAA_04782	0	0
MAA_04783	4	2
MAA_04784	0	0
MAA_04785	0	1
MAA_04786	1	0
MAA_04787	74	17
MAA_04788	77	82
MAA_04789	49	160
MAA_04790	18	49
MAA_04791	705	653
MAA_04792	339	208
MAA_04793	1772	847
MAA_04794	84	154
MAA_04795	114	320
MAA_04796	539	715
MAA_04797	106	154
MAA_04798	335	59
MAA_04799	0	0
MAA_04800	84	65
MAA_04801	384	264
MAA_04802	84	133
MAA_04803	722	1225
MAA_04804	1266	748
MAA_04805	636	458
MAA_04806	48	46
MAA_04807	306	62
MAA_04808	920	262
MAA_04809	32	29
MAA_04810	2	30
MAA_04811	150	350
MAA_04812	1159	892
MAA_04813	251	995
MAA_04814	17	81
MAA_04815	784	1401
MAA_04816	572	578
MAA_04817	20	10
MAA_04818	1031	202
MAA_04819	22	64
MAA_04820	1866	1355
MAA_04821	196	497
MAA_04822	2956	743
MAA_04823	112	150
MAA_04824	415	72
MAA_04825	885	293
MAA_04826	27	5
MAA_04827	2912	1167
MAA_04828	883	872
MAA_04829	384	386
MAA_04831	70	144
MAA_04832	403	171
MAA_04833	68	18
MAA_04834	577	631
MAA_04835	19	36
MAA_04836	142	220
MAA_04837	1274	722
MAA_04838	973	609
MAA_04839	141	58
MAA_04840	140	107
MAA_04841	25	13
MAA_04842	32	18
MAA_04843	18	87
MAA_04844	85	6
MAA_04845	211	96
MAA_04846	51	114
MAA_04847	70	101
MAA_04848	485	605
MAA_04849	2761	592
MAA_04850	127	280
MAA_04851	57	170
MAA_04852	185	1805
MAA_04853	22	79
MAA_04854	59	179
MAA_04855	53	273
MAA_04856	374	2299
MAA_04857	151	403
MAA_04858	17	110
MAA_04859	32	120
MAA_04860	91	170
MAA_04861	352	1201
MAA_04862	4	33
MAA_04863	0	0
MAA_04864	0	0
MAA_04865	28	0
MAA_04866	42	29
MAA_04867	1	1
MAA_04868	0	0
MAA_04869	1	2
MAA_04870	6	17
MAA_04871	11	21
MAA_04872	0	0
MAA_04873	13	11
MAA_04874	584	661
MAA_04875	43	35
MAA_04876	116	28
MAA_04877	402	947
MAA_04878	45	303
MAA_04879	98	146
MAA_04880	341	407
MAA_04881	281	333
MAA_04882	38	122
MAA_04883	18	110
MAA_04884	1	8
MAA_04885	40	154
MAA_04886	37	59
MAA_04887	285	238
MAA_04888	75	191
MAA_04889	62	75
MAA_04890	101	65
MAA_04891	13	26
MAA_04892	7	4
MAA_04893	28	16
MAA_04894	73	47
MAA_04895	48	13
MAA_04896	110	56
MAA_04897	2	4
MAA_04898	6	36
MAA_04899	205	346
MAA_04900	90	36
MAA_04901	110	112
MAA_04902	42	52
MAA_04903	55	45
MAA_04904	14	27
MAA_04905	15	23
MAA_04906	192	365
MAA_04907	36	121
MAA_04908	107	259
MAA_04909	221	50
MAA_04910	29	74
MAA_04911	483	857
MAA_04912	253	141
MAA_04913	2425	2800
MAA_04914	96	32
MAA_04915	3322	2629
MAA_04916	436	173
MAA_04917	9	4
MAA_04918	58	96
MAA_04919	143	268
MAA_04920	901	1001
MAA_04921	2	29
MAA_04922	875	720
MAA_04923	38	77
MAA_04924	133	138
MAA_04925	0	11
MAA_04926	211	549
MAA_04927	34	257
MAA_04928	114	513
MAA_04929	39	79
MAA_04930	377	340
MAA_04931	962	970
MAA_04932	31	102
MAA_04933	216	455
MAA_04934	0	2
MAA_04935	375	787
MAA_04936	186	341
MAA_04937	1556	1035
MAA_04938	339	361
MAA_04939	634	694
MAA_04940	74	106
MAA_04941	243	933
MAA_04942	594	935
MAA_04943	671	1090
MAA_04944	12	59
MAA_04945	46	146
MAA_04946	54	234
MAA_04947	2	33
MAA_04948	22	74
MAA_04949	315	526
MAA_04950	79	58
MAA_04951	89	255
MAA_04952	47	92
MAA_04953	150	318
MAA_04954	20	34
MAA_04955	59	281
MAA_04956	21	39
MAA_04957	56	40
MAA_04958	2	19
MAA_04959	43	30
MAA_04960	181	78
MAA_04961	5	17
MAA_04962	61	6
MAA_04963	62	87
MAA_04964	0	0
MAA_04965	2	0
MAA_04966	37	16
MAA_04967	8	6
MAA_04968	245	190
MAA_04969	336	237
MAA_04970	1	1
MAA_04971	0	12
MAA_04972	95	158
MAA_04973	500	258
MAA_04974	32	12
MAA_04975	87	95
MAA_04976	20	22
MAA_04977	30	7
MAA_04978	66	145
MAA_04979	606	285
MAA_04980	562	181
MAA_04981	160	82
MAA_04982	41	7
MAA_04983	16794	2847
MAA_04984	380	126
MAA_04985	253	47
MAA_04986	72	24
MAA_04987	28	43
MAA_04988	105	26
MAA_04989	31	27
MAA_04990	10	15
MAA_04991	242	422
MAA_04992	334	422
MAA_04993	2	38
MAA_04994	66	56
MAA_04995	397	341
MAA_04996	3349	1026
MAA_04997	252	225
MAA_04998	98	249
MAA_04999	174	388
MAA_05000	64	47
MAA_05001	390	509
MAA_05002	4	22
MAA_05003	60	83
MAA_05004	271	321
MAA_05005	24	90
MAA_05006	3	39
MAA_05007	51	67
MAA_05008	3	12
MAA_05009	3343	2182
MAA_05010	16	9
MAA_05011	58	106
MAA_05012	14	65
MAA_05013	2666	1660
MAA_05014	121	253
MAA_05015	137	149
MAA_05016	302	256
MAA_05017	1076	173
MAA_05018	50	58
MAA_05019	2204	307
MAA_05020	2171	699
MAA_05021	82	301
MAA_05022	50	229
MAA_05023	5	48
MAA_05024	409	109
MAA_05025	38	32
MAA_05026	35	13
MAA_05027	41	120
MAA_05028	396	610
MAA_05029	51	104
MAA_05030	86	105
MAA_05031	677	688
MAA_05032	487	1199
MAA_05033	254	284
MAA_05034	248	354
MAA_05035	122	134
MAA_05036	86	94
MAA_05037	94	97
MAA_05038	104	68
MAA_05039	37	86
MAA_05040	40	76
MAA_05041	3086	1823
MAA_05042	215	761
MAA_05043	293	402
MAA_05044	284	335
MAA_05045	11	7
MAA_05046	7	4
MAA_05047	15	21
MAA_05048	61	97
MAA_05049	377	258
MAA_05050	2	1
MAA_05051	122	100
MAA_05052	371	648
MAA_05053	12	42
MAA_05054	50	50
MAA_05055	765	998
MAA_05056	713	434
MAA_05057	140	119
MAA_05058	131	181
MAA_05059	135	228
MAA_05060	161	153
MAA_05061	116	38
MAA_05062	452	1106
MAA_05063	316	628
MAA_05064	559	742
MAA_05065	1160	853
MAA_05066	46	30
MAA_05067	732	755
MAA_05068	246	243
MAA_05069	171	373
MAA_05070	413	438
MAA_05071	11	13
MAA_05072	59	7
MAA_05073	249	640
MAA_05074	867	1177
MAA_05075	165	262
MAA_05077	232	280
MAA_05078	362	448
MAA_05079	445	745
MAA_05080	243	379
MAA_05081	76	84
MAA_05082	19	20
MAA_05083	19	59
MAA_05084	83	56
MAA_05085	38	23
MAA_05086	107	100
MAA_05087	383	341
MAA_05088	423	465
MAA_05089	431	404
MAA_05090	136	98
MAA_05091	165	266
MAA_05092	110	302
MAA_05093	38	98
MAA_05094	18	32
MAA_05095	1510	974
MAA_05097	0	3
MAA_05098	181	187
MAA_05099	6	6
MAA_05100	100	223
MAA_05101	254	457
MAA_05102	164	261
MAA_05103	90	101
MAA_05104	194	238
MAA_05105	132	308
MAA_05106	138	261
MAA_05107	28	73
MAA_05108	1	1
MAA_05109	6	0
MAA_05110	16	0
MAA_05111	0	0
MAA_05112	183	647
MAA_05113	1444	1831
MAA_05114	3	2
MAA_05115	279	355
MAA_05116	813	735
MAA_05117	334	179
MAA_05118	186	139
MAA_05119	84	44
MAA_05120	45	27
MAA_05121	127	271
MAA_05122	661	777
MAA_05123	144	444
MAA_05124	82	300
MAA_05125	374	128
MAA_05126	451	2044
MAA_05127	292	159
MAA_05128	1500	8974
MAA_05129	405	749
MAA_05130	4375	3412
MAA_05131	249	167
MAA_05132	444	53
MAA_05133	1	0
MAA_05134	1	0
MAA_05135	0	0
MAA_05136	26	13
MAA_05137	1	4
MAA_05138	98	26
MAA_05139	138	284
MAA_05140	30	81
MAA_05141	78	233
MAA_05142	242	561
MAA_05143	335	521
MAA_05144	365	651
MAA_05145	65	59
MAA_05146	455	548
MAA_05147	71	132
MAA_05148	27	443
MAA_05149	280	3610
MAA_05150	147	186
MAA_05151	356	220
MAA_05152	309	280
MAA_05153	1397	830
MAA_05154	930	1800
MAA_05155	3	11
MAA_05156	1252	1441
MAA_05157	99	181
MAA_05158	89	75
MAA_05159	98	178
MAA_05160	179	199
MAA_05161	220	153
MAA_05162	85	105
MAA_05163	3	45
MAA_05164	224	241
MAA_05165	1804	1167
MAA_05166	1632	1886
MAA_05167	47	29
MAA_05168	2	13
MAA_05169	78	164
MAA_05170	190	400
MAA_05171	822	1856
MAA_05172	406	675
MAA_05173	25	72
MAA_05174	36	34
MAA_05175	230	380
MAA_05176	111	141
MAA_05177	58	81
MAA_05178	1134	897
MAA_05179	163	420
MAA_05180	249	245
MAA_05181	62	253
MAA_05182	398	1098
MAA_05183	84	252
MAA_05184	275	267
MAA_05185	2605	1802
MAA_05186	6	29
MAA_05187	2	4
MAA_05188	14	27
MAA_05189	2358	814
MAA_05190	81	656
MAA_05191	960	2256
MAA_05192	626	341
MAA_05193	48	126
MAA_05194	29	62
MAA_05195	361	44
MAA_05196	941	39
MAA_05197	324	431
MAA_05198	57	37
MAA_05199	32	18
MAA_05200	49	221
MAA_05201	97	446
MAA_05202	135	233
MAA_05203	29	59
MAA_05204	59	90
MAA_05205	52	332
MAA_05206	10	114
MAA_05207	326	731
MAA_05208	955	2365
MAA_05209	130	591
MAA_05210	167	547
MAA_05211	876	656
MAA_05212	1864	553
MAA_05213	637	1011
MAA_05214	159	213
MAA_05215	153	74
MAA_05216	788	223
MAA_05217	1941	770
MAA_05218	111	123
MAA_05219	94	109
MAA_05220	233	151
MAA_05221	658	669
MAA_05222	2895	2363
MAA_05223	60	76
MAA_05224	563	1441
MAA_05225	32	45
MAA_05226	34	47
MAA_05227	72	179
MAA_05228	29	64
MAA_05229	3	6
MAA_05230	311	1744
MAA_05231	682	674
MAA_05232	1107	746
MAA_05233	170	265
MAA_05234	340	477
MAA_05235	550	751
MAA_05236	7	68
MAA_05237	91	150
MAA_05238	166	76
MAA_05239	24	19
MAA_05240	415	164
MAA_05241	92	29
MAA_05242	1	1
MAA_05243	5628	628
MAA_05244	138	8
MAA_05245	14	30
MAA_05247	105	0
MAA_05248	0	0
MAA_05249	0	0
MAA_05250	0	0
MAA_05251	0	0
MAA_05252	10	12
MAA_05253	13	19
MAA_05254	18	6
MAA_05255	32	18
MAA_05256	1106	825
MAA_05257	25	15
MAA_05258	18	20
MAA_05259	197	32
MAA_05260	63	23
MAA_05261	5	0
MAA_05262	101	19
MAA_05263	1634	1092
MAA_05264	46	398
MAA_05265	4646	1234
MAA_05266	217	48
MAA_05267	18	18
MAA_05268	59	53
MAA_05269	161	127
MAA_05270	267	187
MAA_05271	0	1
MAA_05272	0	0
MAA_05273	0	0
